"price","name","location","bedroom","bathroom","land_area","building_area"
"Rp 950 Juta","RUMAH 2 LANTAI MINIMALIS DI SWP RESIDENCE","Menganti, Gresik","3","2","112 m²","100 m²"
"Rp 1,3 Miliar","Rumah Driyorejo Gresik Murah. (DAV.A009)","Driyorejo, Gresik","4","2","102 m²","204 m²"
"Rp 295 Juta","Rumah di Oma Indah, Menganti - Gresik, Cocok untuk Pasutri Muda, Siap Huni","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 600 Juta","perumahan TWR ( taman wisata regency  )  kel. Gadung kec. driyorejo kab. gresik","Driyorejo, Gresik","2","1","90 m²","38 m²"
"Rp 600 Juta","Rumah Murah Taman Siwalan Indah, Shm, Kepatihan Gresik","Gresik Kota, Gresik","3","1","72 m²","72 m²"
"Rp 425 Juta","Rumah Perum Taman Menganti Emas Gresik Dijual murah cpt B.U Poll","Gresik, Gresik","2","2","84 m²","84 m²"
"Rp 2,3 Miliar","Dijual Rmh Nol Jalan Raya Dekat Pasar Menganti","Menganti, Gresik","7","3","350 m²","22 m²"
"Rp 600 Juta","Rumah Modern Murah Strategis Lantai 2 Gresik Dekat Dengan Surabaya Kota","Kebomas, Gresik","3","2","76 m²","76 m²"
"Rp 300 Juta","Rumah Shm Cerme Gresik Dp 0 Free Biaya Kpr","Cerme, Gresik","2","1","36 m²","60 m²"
"Rp 325 Juta","Rumah Baru SHM Gresik Kota","Kebomas, Gresik","2","1","70 m²","30 m²"
"Rp 300 Juta","Rumah Dekat Stasiun Dan Pintu Tol Surat Shm Bebas Banjir","Cerme, Gresik","2","1","60 m²","38 m²"
"Rp 1,7 Miliar","Rumah Greenland Cluster Armaya,wiyung Menganti,barat Surabaya","Menganti, Gresik","3","3","128 m²","250 m²"
"Rp 5,5 Miliar","Ruko Siap Pakai Nol Jalan Raya Gresik Kota Baru","Gresik Kota, Gresik","3","3","200 m²","200 m²"
"Rp 350 Juta","velvet legundi","Wringinanom, Gresik","2","1","60 m²","40 m²"
"Rp 13,6 Miliar","rumah mewah gresik 0 jlan kalimantan GKB","Kebomas, Gresik","7","5","400 m²","600 m²"
"Rp 500 Juta","Dijual Rmh Siap Huni La Diva Green Hill Hulaan-Menganti Gresik","Menganti, Gresik","2","1","84 m²","36 m²"
"Rp 390 Juta","Rumah Murah Grand Sunrise Menganti Gresik Dekat Puri Safira","Menganti, Gresik","2","1","72 m²","45 m²"
"Rp 325 Juta","647 Dijual Rumah SHM 1,5 Lantai The Menganti Gresik LT 90 KT 2+1","Menganti, Gresik","2","1","90 m²","60 m²"
"Rp 425 Juta","Rumah SHM LT 66 m2 6x11 LB 48 m2 6x8 di Perumahan Town House Gresik","Kebomas, Gresik","1","1","66 m²","48 m²"
"Rp 480 Juta","22,0415.45 Lelang Rumah Sentraland Gresik Di Driyorejo Di Gadung","Driyorejo, Gresik","2","1","105 m²","85 m²"
"Rp 325 Juta","Dijual Rumah Murah Desa Hulaan","Menganti, Gresik","2","2","90 m²","60 m²"
"Rp 500 Juta","Jual Rumah Grand Sunrise Siap Huni Dekat Tol Sumo","Menganti, Gresik","2","1","72 m²","39 m²"
"Rp 416 Juta","Perumahan Harga Murah Di Driyorejo Gresik Mepet Surabaya","Driyorejo, Gresik","2","1","60 m²","30 m²"
"Rp 1,15 Miliar","Jual Cepat Bu Rumah Taman Wisata Regency","Gresik, Gresik","2","1","120 m²","150 m²"
"Rp 600 Juta","Rumah Perum Swan Menganti Park Gresik","Menganti, Gresik","2","1","84 m²","84 m²"
"Rp 995 Juta","Rumah 1,5 Lantai Gkb Manyar Gresik","Manyar, Gresik","3","2","115 m²","115 m²"
"Rp 400 Juta","Rumah Murah Di Kebomas The Paragon Free Biaya2 Lokasi Setrategis","Kebomas, Gresik","2","1","60 m²","36 m²"
"Rp 325 Juta","Perumahan Siap Huni Buat Kaum Milinial The Menganti Hulaan Gresik","Menganti, Gresik","3","1","90 m²","60 m²"
"Rp 750 Juta","rumah grand sunrise menganti NEGO, MEWAH, full furnished, hadap utara","Menganti, Gresik","2","2","75 m²","67 m²"
"Rp 2 Miliar","Jual Rumah 2 Lantai Bagus Semi Furnished SHM di Manyar, Gresik","Manyar, Gresik","4","2","121 m²","104 m²"
"Rp 300 Juta","Rumah Murah Di The Oso Kedamean Hanya Utj Langsung Propses Kpr","Kedamean, Gresik","2","1","60 m²","32 m²"
"Rp 200 Juta","Rumah Murah Di Golden East Menganti Hanya Bayar Utj Free Biaya2","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 300 Juta","Rumah Murah Di Gree River Park Menganti Free Biaya2","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 300 Juta","Kingstone park Barat surabaya, angsuran 2 jutaan","Menganti, Gresik","2","1","72 m²","36 m²"
"Rp 400 Juta","De naila Garden Deyorejo hanya bayar 5 juta free biaya2","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 300 Juta","Grand Nort regency cerme gresik, hanya bayar 1 juta langsung akad","Cerme, Gresik","2","2","72 m²","36 m²"
"Rp 550 Juta","Jual Rugi .. Rumah Di La Diva Menganti Gresik","Menganti, Gresik","3","2","98 m²","60 m²"
"Rp 850 Juta","DIJUAL RUMAH SIAP HUNI DI TAMAN REGENCY GRESIK","Driyorejo, Gresik","2","1","72 m²","36 m²"
"Rp 525 Juta","Rumah Baru di Astonia Parkview Area Raya Domas Gresik Dekat Raya Menganti One Gate System","Menganti, Gresik","2","1","60 m²","42 m²"
"Rp 395 Juta","Rumah 1 Lantai Di The Menganti Gresik Dekat Polsek Rs Sekolah Dan Pasar","Menganti, Gresik","3","2","90 m²","60 m²"
"Rp 2 Miliar","Rumah 2 Lantai Perum Gkb Gresik","Manyar, Gresik","4","2","190 m²","360 m²"
"Rp 315 Juta","Rumah Minimalis 1 Lantai Siap Huni Alana Driyorejo Gresik","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 1,01 Miliar","RUMAH TEBALOAN GRESIK 38741","Duduk Sampeyan, Gresik","2","1","104 m²","100 m²"
"Rp 2,25 Miliar","Rumah Gudang Strategis 92635 Nol Jalan Raya Gresik Murah","Bungah, Gresik","2","2","800 m²","650 m²"
"Rp 2,7 Miliar","Pusat Kota Bagus Terawat Rumah 2 Lantai Ra Kartini Kebomas Gresik","Kebomas, Gresik","4","3","288 m²","315 m²"
"Rp 300 Juta","New Cluster THE FAZZA De Naila Driyorejo Gresik Rmh Cantik DP 0% Cicilan mulai 1.9Jtan Free All Biaya Lingkungan Sudah Jadi","Driyorejo, Gresik","2","1","60 m²","34 m²"
"Rp 650 Juta","Rumah Di Taman Wisata Regency Bangkingan, Driyorejo.- Gresik","Driyorejo, Gresik","2","1","72 m²","36 m²"
"Rp 850 Juta","Rumah Baru Di Perumahan Grand Sunrise Menganti Gresik One Gate Sistem","Menganti, Gresik","2","1","72 m²","53 m²"
"Rp 500 Juta","DARI BARU BELUM PERNAH DIHUNI Rumah Minimalis Alana Hills Driyorejo Sudah Renov Nego","Driyorejo, Gresik","2","1","60 m²","32 m²"
"Rp 1,85 Miliar","Rumah Mewah 2 Lantai Cluster Galeria Golden East Kebomas 1 Gresik","Kebomas, Gresik","4","4","120 m²","150 m²"
"Rp 380 Juta","Rumah Gresik Tlogo Bedah","Menganti, Gresik","2","1","72 m²","36 m²"
"Rp 1 Miliar","Rumah Sentraland Driyorejo","Driyorejo, Gresik","2","1","195 m²","45 m²"
"Rp 629 Juta","Rumah Baru 2 lantai Lokasi dekat Pintu Tol Bunder Gresik","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 470 Juta","Rumah Minimalis Menganti Gresik","Menganti, Gresik","2","1","60 m²","47 m²"
"Rp 629 Juta","Rumah Baru 2 lantai lokasi dekat Perkantoran Gresik Kota","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 2,4 Miliar","Dijual Rumah Di Armaya Greenland Residence Gresik","Menganti, Gresik","5","3","216 m²","140 m²"
"Rp 700 Juta","Rumah Prambon Asri Menganti,Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 750 Juta","Rumah 1 Lantai Di Perum Prambon Asri Menganti Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 1 Miliar","Grand Sunrise Menganti 30menit ke Supermall Pakuwon","Menganti, Gresik","2","2","90 m²","81 m²"
"Rp 725 Juta","Murah Rumah Puri Safira Menganti Gresik","Menganti, Gresik","2","1","105 m²","90 m²"
"Rp 700 Juta","Rumah Prambon Asri Menganti,Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 750 Juta","Rumah 1 Lantai Di Perum Prambon Asri Menganti Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 1,2 Miliar","Rumah 2 Lantai Siap Huni di Citraland Driyorejo","Driyorejo, Gresik","2","2","70 m²","65 m²"
"Rp 385 Juta","Rumah Luas Murah Strategis 0 Jln Raya Di Pinoa Indah Lestari","Menganti, Gresik","2","1","72 m²","40 m²"
"Rp 270 Juta","Dijual rumah Royal Emran Kedamean Gresik Jawa Timur","Kedamean, Gresik","2","1","60 m²","27 m²"
"Rp 606 Juta","Rumah Baru Green Menganti Regency Gresik Bisa Kpr","Menganti, Gresik","2","1","96 m²","36 m²"
"Rp 571 Juta","Rumah Baru Green Menganti Regency Gresik Bisa Kpr","Menganti, Gresik","2","1","90 m²","36 m²"
"Rp 506 Juta","Rumah Baru Green Menganti Regency Gresik Bisa Kpr","Menganti, Gresik","2","1","84 m²","30 m²"
"Rp 477 Juta","Rumah Baru Dijual Green Menganti Regency Gresik","Menganti, Gresik","2","1","78 m²","30 m²"
"Rp 465 Juta","Dijual Rumah De Naila Menganti Gresik Jawa Timur","Menganti, Gresik","3","2","60 m²","65 m²"
"Rp 800 Juta","rumah 2 lantai di opra city","Menganti, Gresik","2","1","60 m²","53 m²"
"Rp 451 Juta","Dijual Rumah Primary Denaila Park Type Maeza (1lantai) Rumah Unfurnished SHM - Sertifikat Hak Milik Baru di Jl. Raya menganti-Driyorejo , Menganti","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 399 Juta","Promo Rumah Murah Bunga Gresik Kaliwot Siap Bangun Dekat Man 1","Bungah, Gresik","2","1","72 m²","36 m²"
"Rp 750 Juta","Rumah Menganti Golden Berry Gresik","Menganti, Gresik","3","2","108 m²","108 m²"
"Rp 300 Juta","Rumah Murah Dekat Citraland Pakal","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 320 Juta","Rumah Cicilan 700rb","Kedamean, Gresik","2","1","60 m²","34 m²"
"Rp 603 Juta","Rumah 2 lantai dekat Citraland","Menganti, Gresik","3","2","60 m²","65 m²"
"Rp 2,5 Miliar","Rumah Bagus Di Perum Sidorukun Indah Gresik","Gresik Kota, Gresik","5","5","119 m²","238 m²"
"Rp 750 Juta","Rumah Green Menganti Gresik Siap Huni","Menganti, Gresik","2","1","91 m²","117 m²"
"Rp 12 Miliar","Pusat Kota Rumah 2 Lantai Dr Soetomo Gresik 377m2 Murah Jalur Ramai Cocok Utk Bank, Klinik, Kantor Dll","Gresik Kota, Gresik","4","3","377 m²","250 m²"
"Rp 600 Juta","Rumah Keren Di Menganti Mepet Surabaya, GREENLAND","Menganti, Gresik","2","1","72 m²","40 m²"
"Rp 600 Juta","RUMAH DI GREENLAND RESIDENCE, LABAN - GRESIK","Menganti, Gresik","2","1","60 m²","50 m²"
"Rp 560 Juta","Dijual Di Griya Kencana 185 Jt Shm","Driyorejo, Gresik","2","1","60 m²","60 m²"
"Rp 275 Juta","RUMAH MINIMALIS DI PERUMAHAN MAURA HILL DI CERME, GRESIK","Cerme, Gresik","1","1","60 m²","65 m²"
"Rp 1,5 Miliar","Rumah Baru 2 Lantai Siap Huni di Hulaan Menganti Gresik","Menganti, Gresik","5","2","84 m²","80 m²"
"Rp 2 Miliar","Greenland Menganti Gresik Bagus","Menganti, Gresik","3","3","116 m²","104 m²"
"Rp 399 Juta","Ngablak Rejo Pakal Menganti","Menganti, Gresik","2","1","60 m²","45 m²"
"Rp 750 Juta","Rumah Puri Safira Menganti Cuma 750jt Jual Cepatt","Menganti, Gresik","2","1","60 m²","60 m²"
"Rp 2,5 Miliar","rumah greenland  dekat menganti,dekat kampus, dekat sekolahan, dekat pasar menganti","Menganti, Gresik","4","3","162 m²","180 m²"
"Rp 1 Miliar","Jual Murah Rumah 2 Lantai Andalusia Kebomas Gresik","Kebomas, Gresik","8","8","144 m²","288 m²"
"Rp 135 Miliar","Dijual Perumahan Under Market, Siap Huni Lokasi Strategis, Pusat Kota Daerah Yang Asri","Gresik, Gresik","3","2","113 m²","100 m²"
"Rp 1 Miliar","Jual Rumah Kos Murah 8 Kamar Mandi Dalam Kebomas Gresik","Kebomas, Gresik","8","8","144 m²","288 m²"
"Rp 625 Juta","Rumah baru gress, belum pernah ditempati","Menganti, Gresik","2","1","60 m²","35 m²"
"Rp 1,2 Miliar","Rumah 2 Lantai Di Puri Safira Menganti","Menganti, Gresik","3","2","84 m²","114 m²"
"Rp 1,6 Miliar","Rumah Strategis Siap Huni Greenland Wiyung Baru Gress Jalan Utama","Menganti, Gresik","3","3","104 m²","112 m²"
"Rp 1,6 Miliar","Rumah Baru Gress Siap Huni Posisi Jalan Utama Greenland Wiyung","Menganti, Gresik","3","3","104 m²","112 m²"
"Rp 475 Juta","Dijual Rumah Desa Sidojangkung Mengganti Gresik","Menganti, Gresik","2","1","78 m²","50 m²"
"Rp 2,5 Miliar","Dijual Rumah Hitung Tanah 0 jalan raya Menganti","Menganti, Gresik","4","2","255 m²","200 m²"
"Rp 1,05 Miliar","Woow, Beli Rumah Bonus Furnish Premium Di Grand Sunrise","Menganti, Gresik","2","2","90 m²","78 m²"
"Rp 400 Juta","Murah Meriah! 2 Rumah Jd 1 Cuma 400 Jutaan di Griya Kencana Menganti","Menganti, Gresik","3","2","120 m²","120 m²"
"Rp 325 Juta","Rumah Murah Dijual SHM Area Menganti","Menganti, Gresik","2","1","90 m²","100 m²"
"Rp 1 Miliar","Dijual Rumah Green Garden Regency Kebomas Gresik Shm","Kebomas, Gresik","4","3","90 m²","120 m²"
"Rp 450 Juta","Rumah Bagus di Desa Mandepo Rt.007 Rw.003, Duduk Sampean Gresik","Duduk Sampeyan, Gresik","3","2","351 m²","351 m²"
"Rp 590 Juta","Rumah Bagus 2 Lantai Swan Menganti Park Dekat Puri Safira","Menganti, Gresik","2","2","78 m²","156 m²"
"Rp 890 Juta","Rumah Elite Di Bangkingan Driyorejo Gresik","Driyorejo, Gresik","2","1","90 m²","38 m²"
"Rp 1,16 Miliar","RUMAH DAPET GRESIK 95394","Balongpanggang, Gresik","1","1","316 m²","300 m²"
"Rp 800 Juta","Jual Rumah Di Perumahan Sunrise Garden","Menganti, Gresik","2","1","90 m²","60 m²"
"Rp 6,5 Miliar","Dijual Rumah Kost Di Jl Ra Kartini Gresik Lokasi Strategis","Kebomas, Gresik","42","42","545 m²","1200 m²"
"Rp 415 Juta","Rumah Kebomas paragon","Kebomas, Gresik","2","1","60 m²","36 m²"
"Rp 500 Juta","Rumah Baru Permata Green Menganti Regency  tanpa DP","Gresik, Gresik","2","1","30 m²","84 m²"
"Rp 300 Juta","Rumah Baru Millenia Hills Menganti Siap Huni tanpa DP","Gresik, Gresik","2","1","60 m²","36 m²"
"Rp 600 Juta","Rumah Baru Sentraland Driyorejo Perumnas tanpa DP","Driyorejo, Gresik","2","1","87 m²","36 m²"
"Rp 600 Juta","Rumah Puri Safira Regency Menganti Siap Huni Free PPN","Gresik, Gresik","2","1","60 m²","36 m²"
"Rp 500 Juta","Rumah SWP Residence Cluster Capella Siap Huni","Menganti, Gresik","2","1","55 m²","34 m²"
"Rp 495 Juta","Perum De Naila Park Menganti Gresik Fasum Lengkap","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 400 Juta","Rumah Minimalis 400jt Dengan Fasum Lengkap Di Menganti","Menganti, Gresik","2","1","60 m²","34 m²"
"Rp 200 Juta","Rumah Murah Di Manyar Village Free Biaya2 Lokasi Setrategis","Manyar, Gresik","2","1","60 m²","36 m²"
"Rp 200 Juta","Grand kedamaian regency, dp 0% hanya bayar 1 juta langsung akad","Kedamean, Gresik","2","2","60 m²","36 m²"
"Rp 650 Juta","Dijual Rumah Full Furnish Di Golden Berry Menganti Gresik","Menganti, Gresik","2","1","98 m²","45 m²"
"Rp 390 Juta","RUMAH BARU GRESS DAN SIAP HUNI DI MAHARAJA RESIDENCE GRESIK","Menganti, Gresik","2","1","60 m²","34 m²"
"Rp 900 Juta","DIJUAL RUMAH GRAND SUNRISE CLUSTER STELLAR RAYA MENGANTI GRESIK","Menganti, Gresik","2","2","72 m²","78 m²"
"Rp 750 Juta","Jual Rumah Siap Huni Perum BUMIRA - Menganti","Menganti, Gresik","3","1","120 m²","120 m²"
"Rp 1,25 Miliar","Rumah Siap Huni Gresik Regency Manyar Gresik","Manyar, Gresik","4","3","144 m²","140 m²"
"Rp 506 Juta","permata green menganti regency","Menganti, Gresik","2","1","84 m²","30 m²"
"Rp 297 Juta","perumahan maura hill","Cerme, Gresik","2","1","60 m²","25 m²"
"Rp 1,6 Miliar","TAMAN WISATA REGENCY FULL DECK","Driyorejo, Gresik","2","1","105 m²","90 m²"
"Rp 675 Juta","Rumah 2 Lantai Baru SHM di De Naila Menganti Gresik, Gresik","Menganti, Gresik","3","2","72 m²","90 m²"
"Rp 1,1 Miliar","Rumah Berkelas Harga Selaras","Gresik, Gresik","2","1","120 m²","120 m²"
"Rp 285 Juta","Cicilan 800 Rb An Sudah Bisa.cicil Rumah Cantik Lokasi Strategis Dekat Pinti Tol","Kedamean, Gresik","2","1","60 m²","400 m²"
"Rp 1,9 Miliar","Rumah pusat Kota Raya BP.Wetan Gresik","Gresik Kota, Gresik","4","3","250 m²","200 m²"
"Rp 6,5 Miliar","Dijual Cepat Rumah Kos Strategis Jl Ra Kartini Gresik","Kebomas, Gresik","42","42","545 m²","1200 m²"
"Rp 299 Juta","DIJUAL RUMAH di Perum. Palm Pertiwi Menganti Gresik","Menganti, Gresik","2","1","98 m²","45 m²"
"Rp 1,45 Miliar","RUMAH GREEN GARDEN DI KEBOMAS GRESIK","Kebomas, Gresik","4","3","90 m²","120 m²"
"Rp 1,6 Miliar","TAMAN WISATA REGENCY FULL DECK","Driyorejo, Gresik","2","1","105 m²","90 m²"
"Rp 600 Juta","Rumah Mewah Di Pusat Kota Menganti Gresik","Menganti, Gresik","3","2","98 m²","45 m²"
"Rp 2,37 Miliar","CITRALAND GRESIK KOTA","Kebomas, Gresik","3","3","120 m²","118 m²"
"Rp 606 Juta","RUMAH BARU 2LT DI GUNAWANGSA GRESIK, KEBOMAS - GRESIK","Kebomas, Gresik","2","1","60 m²","50 m²"
"Rp 650 Juta","Rumah hunian GKB","Gresik Kota, Gresik","2","1","67 m²","90 m²"
"Rp 416 Juta","RUMAH BARU GRESS DI DE NAILA DRIYOREJO, GRESIK","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 275 Juta","RUMAH MINIMALIS DI PERUMAHAN MAURA HILL DI RAYA DUNGUS, CERME - GRESIK","Cerme, Gresik","1","1","60 m²","65 m²"
"Rp 2,59 Miliar","Muna 15403 Jual Perum Pongangan Indah Jl  Baja Pongangan Kec Manyar","Gresik Kota, Gresik","6","3","202 m²","606 m²"
"Rp 825 Juta","Dijual Rumah Bagus Terawat di Perum Graha Amerta kebomas Gresik","Kebomas, Gresik","3","2","66 m²","90 m²"
"Rp 1,7 Miliar","Dijual Rumah Modern Siap Huni di Citraland Driyorejo CBD Gresik","Driyorejo, Gresik","2","2","90 m²","65 m²"
"Rp 1,7 Miliar","Dijual Rumah Modern Siap Huni di Citraland Driyorejo CBD Gresik","Driyorejo, Gresik","2","2","90 m²","65 m²"
"Rp 460 Juta","1 jt langsung akad KPR, Rumah DNP dekat pasar Menganti","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 290 Juta","Rumah 200jt-an Free Biaya-biaya,free Shm","Kedamean, Gresik","2","1","60 m²","32 m²"
"Rp 645 Juta","Rumah DNP , 1 juta langsung KPR, 2 Lt, dekat pasar Menganti","Driyorejo, Gresik","3","2","60 m²","65 m²"
"Rp 645 Juta","Rumah DNP , 1 juta langsung KPR, 2 Lt, dekat pasar Menganti","Driyorejo, Gresik","3","2","60 m²","65 m²"
"Rp 230 Juta","RUMAH 1LT ROYAL EMRAN MOJOWUKU","Kedamean, Gresik","1","1","60 m²","22 m²"
"Rp 650 Juta","Rumah Bagus Minimalis di Perum Ladiva Green Hill A6 Kav 38 Ds. Hulaan Menganti Gresik Jawa Timur","Gresik Kota, Gresik","2","1","112 m²","85 m²"
"Rp 675 Juta","Rumah Di Perumnas 64452 Driyorejo Gresik Murah","Driyorejo, Gresik","2","2","221 m²","150 m²"
"Rp 950 Juta","RUMAH IDAMAN MDR PROSPEK MASA DEPAN","Driyorejo, Gresik","4","2","160 m²","135 m²"
"Rp 750 Juta","jual rumah asri benowo","Menganti, Gresik","2","2","136 m²","130 m²"
"Rp 530 Juta","Rumah Bagus SHM Gresik, Gresik","Gresik, Gresik","3","1","78 m²","54 m²"
"Rp 600 Juta","Dijual Rumah Perumahan Jade Hamlet Siu.a243","Menganti, Gresik","3","2","112 m²","75 m²"
"Rp 400 Juta","Rumah Bagus di Jl. Stawbery 134 Desa Betiting Kec. Cerme Gresik","Gresik Kota, Gresik","3","2","84 m²","125 m²"
"Rp 700 Juta","Perumahan Ladiva Green Hill Menganti","Menganti, Gresik","3","2","112 m²","112 m²"
"Rp 670 Juta","PRAMBON ASRI","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 1,3 Miliar","Jual Butuh Harga Miurah Dalam Komplek. Gresik Jawa Timur","Gresik Kota, Gresik","3","2","135 m²","135 m²"
"Rp 1,3 Miliar","Dijual Rugi, Murah Rumah Dalam Kompl . Gresik. Jawa Timur","Gresik Kota, Gresik","3","3","135 m²","135 m²"
"Rp 1,52 Miliar","Butuh Cepat Laku, Rumah Full Furnish Siap Huni Di Kota Baru Driyorejo","Driyorejo, Gresik","5","4","289 m²","267 m²"
"Rp 300 Juta","Rumah Grand Nort Menganti Fasilitas Lengkap Lokasi Strategis","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 800 Juta","Rumah Siap Huni Perumahan Graha Amerta 2 Bunder Blok M3","Kebomas, Gresik","2","2","66 m²","52 m²"
"Rp 600 Juta","RUMAH KALIMAYA KOTA BARU DRIYOREJO","Driyorejo, Gresik","2","1","84 m²","60 m²"
"Rp 845 Juta","Murah Rumah 0 Jalan Dekat Exit Tol Cerme Dan Area Tandes","Gresik, Gresik","2","2","60 m²","56 m²"
"Rp 650 Juta","Dijual Rumah Minimalis Puri Safira","Menganti, Gresik","2","2","65 m²","72 m²"
"Rp 1,8 Miliar","Pesona Wahidin Regency, Gresik Rumah Siap Huni","Gresik, Gresik","4","2","155 m²","100 m²"
"Rp 1,22 Miliar","RUMAH MINIMALIS SIAP HUNI CITRALAND DRIYOREJO CBD !!","Driyorejo, Gresik","2","2","70 m²","65 m²"
"Rp 772 Juta","DIJUAL RUMAH PURI SAFIRA CLUSTER NAYAKA","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 1,4 Miliar","RUMAH DI GREENLAND CLUST GARBERRA MENGANTI GRESIK","Menganti, Gresik","3","3","84 m²","105 m²"
"Rp 1,1 Miliar","RUMAH BUNDER ASRI GRESIK","Kebomas, Gresik","3","2","120 m²","100 m²"
"Rp 629 Juta","Rumah Baru 2 lantai lokasi dekat Perkantoran Gresik Kota","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 470 Juta","Rumah Minimalis Menganti Gresik","Menganti, Gresik","2","1","60 m²","47 m²"
"Rp 629 Juta","Rumah Baru 2 lantai Lokasi dekat Pintu Tol Bunder Gresik","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 1 Miliar","Rumah Sentraland Driyorejo","Driyorejo, Gresik","2","1","195 m²","45 m²"
"Rp 629 Juta","Rumah Baru 2 lantai Lokasi dekat Pintu Tol Bunder Gresik","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 470 Juta","Rumah Minimalis Menganti Gresik","Menganti, Gresik","2","1","60 m²","47 m²"
"Rp 629 Juta","Rumah Baru 2 lantai lokasi dekat Perkantoran Gresik Kota","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 2,4 Miliar","Dijual Rumah Di Armaya Greenland Residence Gresik","Menganti, Gresik","5","3","216 m²","140 m²"
"Rp 700 Juta","Rumah Prambon Asri Menganti,Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 750 Juta","Rumah 1 Lantai Di Perum Prambon Asri Menganti Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 350 Juta","Rumah Baru Grand Kedamean Gresik 2 Kamar Tidur","Gresik, Gresik","2","1","60 m²","30 m²"
"Rp 570 Juta","Rumah Peganden Manyar Gresik Jual Murah Cpt B.u Grand Choiriyah 1","Gresik Kota, Gresik","2","1","70 m²","40 m²"
"Rp 700 Juta","Rumah Menganti Satelit Indah Pelemwatu Gresik Jual Murah Cpt B.u","Menganti, Gresik","3","1","160 m²","160 m²"
"Rp 470 Juta","Rumah Minimalis Menganti Gresik","Menganti, Gresik","2","1","60 m²","47 m²"
"Rp 629 Juta","Rumah Baru 2 lantai lokasi dekat Perkantoran Gresik Kota","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 2,4 Miliar","Dijual Rumah Di Armaya Greenland Residence Gresik","Menganti, Gresik","5","3","216 m²","140 m²"
"Rp 750 Juta","Rumah 1 Lantai Di Perum Prambon Asri Menganti Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 500 Juta","Citraland kedamean, nol jalan free biaya2 utj 10jt angsura 3 juta","Kedamean, Gresik","2","1","72 m²","78 m²"
"Rp 400 Juta","Rumah Hook Di Perumahan Gading Intan Sumput Driyorejo Gresik Shm Sudah Renovasi Siap Huni Bu Dijual Cepat Murah","Driyorejo, Gresik","2","1","86 m²","80 m²"
"Rp 800 Juta","Jual Murah Lingkungan Nyaman Di Golden Berry","Menganti, Gresik","2","2","98 m²","73 m²"
"Rp 900 Juta","Jual Murah Wonokoyo Wiyung Gresik","Menganti, Gresik","4","5","84 m²","84 m²"
"Rp 600 Juta","Rumah Swp Residence Menganti Gresik","Menganti, Gresik","2","1","90 m²","45 m²"
"Rp 480 Juta","Rumah Baru Laban Menganti Dekat Citraland","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 350 Juta","Rumah Bagus Strategis Dukuh Katimoho, Kedamean Gresik","Kedamean, Gresik","4","3","380 m²","380 m²"
"Rp 350 Juta","Rumah Bagus Strategis Dukuh Katimoho, Kedamean Gresik","Kedamean, Gresik","4","3","380 m²","380 m²"
"Rp 1,5 Miliar","RUMAH TAMAN WISATA REGENCY","Driyorejo, Gresik","3","2","120 m²","100 m²"
"Rp 480 Juta","RUMAH  DI PERUM PERMATA RIVERA GRESIK","Manyar, Gresik","2","1","75 m²","75 m²"
"Rp 1,8 Miliar","Dijual rumah tenang di Villa Giri Kedaton","Kebomas, Gresik","4","3","90 m²","135 m²"
"Rp 1,2 Miliar","Rumah Baru 2 Lantai Citraland Kedamean Gresik","Gresik, Gresik","3","3","105 m²","96 m²"
"Rp 750 Juta","Rumah Lebaniwaras, Wringinanom, Gresik, Hunian Asri","Wringinanom, Gresik","7","4","384 m²","382 m²"
"Rp 995 Juta","Dijual Rumah Puri Safira Regency Cluster Grand Shanaya Menganti-Gresik","Menganti, Gresik","2","2","60 m²","70 m²"
"Rp 800 Juta","Jual Rugi Beli 1.05m Rumah Greenland Menganti","Menganti, Gresik","3","2","75 m²","76 m²"
